asset_id,public_id,display_name,asset_folder,resource_type,delivery_type,format,width,height,aspect_ratio,bytes,created_at,secure_url,alt,caption,tags,derived_resource_count,likely_owner,likely_usage_class,audit_status,audit_flags,recommended_action
0e739575b7c9aefbb881a7884541f344,tasha_kostyuk_g_Sk_Evclp_SU_unsplash_89043da791,tasha_kostyuk_g_Sk_Evclp_SU_unsplash_89043da791,,image,upload,jpg,4032,3024,1.3333,2963720,2026-05-11T18:05:27Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522727/tasha_kostyuk_g_Sk_Evclp_SU_unsplash_89043da791.jpg,,,,0,UNKNOWN,ORIGINAL,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|VERY_LARGE_ORIGINAL|REVIEW_USAGE,REVIEW_USAGE
f04bd1570ce096a8c947ee254e7c83d1,pexels_zehra_aynaci_236637804_29246249_3c5abfcfd1,pexels_zehra_aynaci_236637804_29246249_3c5abfcfd1,,image,upload,jpg,4000,6000,0.6667,1926742,2026-05-11T18:05:27Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522727/pexels_zehra_aynaci_236637804_29246249_3c5abfcfd1.jpg,,,,0,UNKNOWN,ORIGINAL,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|VERY_LARGE_ORIGINAL|REVIEW_USAGE,REVIEW_USAGE
dd195898f45d2b105760d41003b17e83,pexels_zehra_aynaci_236637804_29246210_56c7eb1741,pexels_zehra_aynaci_236637804_29246210_56c7eb1741,,image,upload,jpg,4000,6000,0.6667,2046606,2026-05-11T18:05:27Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522727/pexels_zehra_aynaci_236637804_29246210_56c7eb1741.jpg,,,,0,UNKNOWN,ORIGINAL,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|VERY_LARGE_ORIGINAL|REVIEW_USAGE,REVIEW_USAGE
e129c3671364d8191cf4b29e1f3529b9,medium_tasha_kostyuk_g_Sk_Evclp_SU_unsplash_89043da791,medium_tasha_kostyuk_g_Sk_Evclp_SU_unsplash_89043da791,,image,upload,jpg,750,563,1.3321,112349,2026-05-11T18:05:27Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522727/medium_tasha_kostyuk_g_Sk_Evclp_SU_unsplash_89043da791.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
7873638eb513fafc1eaacb4341a50142,small_tasha_kostyuk_g_Sk_Evclp_SU_unsplash_89043da791,small_tasha_kostyuk_g_Sk_Evclp_SU_unsplash_89043da791,,image,upload,jpg,500,375,1.3333,51357,2026-05-11T18:05:27Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522727/small_tasha_kostyuk_g_Sk_Evclp_SU_unsplash_89043da791.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
97970434368d95cf7ac57c8d2c988a28,thumbnail_tasha_kostyuk_g_Sk_Evclp_SU_unsplash_89043da791,thumbnail_tasha_kostyuk_g_Sk_Evclp_SU_unsplash_89043da791,,image,upload,jpg,208,156,1.3333,10710,2026-05-11T18:05:27Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522727/thumbnail_tasha_kostyuk_g_Sk_Evclp_SU_unsplash_89043da791.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
09734a80951bb437fd3e07db1286e9c4,large_pexels_zehra_aynaci_236637804_29246210_56c7eb1741,large_pexels_zehra_aynaci_236637804_29246210_56c7eb1741,,image,upload,jpg,667,1000,0.667,97502,2026-05-11T18:05:27Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522727/large_pexels_zehra_aynaci_236637804_29246210_56c7eb1741.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
ed5e9e210f607dd6a7f3ea74784b4988,medium_pexels_zehra_aynaci_236637804_29246210_56c7eb1741,medium_pexels_zehra_aynaci_236637804_29246210_56c7eb1741,,image,upload,jpg,500,750,0.6667,63191,2026-05-11T18:05:27Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522727/medium_pexels_zehra_aynaci_236637804_29246210_56c7eb1741.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
3b10bed17ff1e23eae44933d66c996a8,small_pexels_zehra_aynaci_236637804_29246249_3c5abfcfd1,small_pexels_zehra_aynaci_236637804_29246249_3c5abfcfd1,,image,upload,jpg,333,500,0.666,19904,2026-05-11T18:05:27Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522727/small_pexels_zehra_aynaci_236637804_29246249_3c5abfcfd1.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
b6765d089a8565ff01cc9aabec64e77f,small_pexels_zehra_aynaci_236637804_29246210_56c7eb1741,small_pexels_zehra_aynaci_236637804_29246210_56c7eb1741,,image,upload,jpg,333,500,0.666,33292,2026-05-11T18:05:27Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522727/small_pexels_zehra_aynaci_236637804_29246210_56c7eb1741.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
22044289264171c1ae6f47938a0126e5,medium_pexels_zehra_aynaci_236637804_29246249_3c5abfcfd1,medium_pexels_zehra_aynaci_236637804_29246249_3c5abfcfd1,,image,upload,jpg,500,750,0.6667,38479,2026-05-11T18:05:27Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522727/medium_pexels_zehra_aynaci_236637804_29246249_3c5abfcfd1.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
c7abd9eeb4ba7a4e1e7a233bb5b801ae,thumbnail_pexels_zehra_aynaci_236637804_29246210_56c7eb1741,thumbnail_pexels_zehra_aynaci_236637804_29246210_56c7eb1741,,image,upload,jpg,104,156,0.6667,5043,2026-05-11T18:05:27Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522727/thumbnail_pexels_zehra_aynaci_236637804_29246210_56c7eb1741.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
897b77026628624269e6ebbc800dae45,large_pexels_zehra_aynaci_236637804_29246249_3c5abfcfd1,large_pexels_zehra_aynaci_236637804_29246249_3c5abfcfd1,,image,upload,jpg,667,1000,0.667,62901,2026-05-11T18:05:27Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522727/large_pexels_zehra_aynaci_236637804_29246249_3c5abfcfd1.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
caad805113dc1be0328b4c68f8c8cb2e,thumbnail_pexels_zehra_aynaci_236637804_29246249_3c5abfcfd1,thumbnail_pexels_zehra_aynaci_236637804_29246249_3c5abfcfd1,,image,upload,jpg,104,156,0.6667,3538,2026-05-11T18:05:26Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522726/thumbnail_pexels_zehra_aynaci_236637804_29246249_3c5abfcfd1.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
dee7af931ad7437b7f4c9e920c221639,pexels_zeynepcapraz_32650930_2652fd4e04,pexels_zeynepcapraz_32650930_2652fd4e04,,image,upload,jpg,3060,4080,0.75,698288,2026-05-11T18:05:25Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522725/pexels_zeynepcapraz_32650930_2652fd4e04.jpg,,,,0,UNKNOWN,ORIGINAL,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|VERY_LARGE_ORIGINAL|REVIEW_USAGE,REVIEW_USAGE
04287add820a7a45fe2d2c9581182271,medium_pexels_zeynepcapraz_32650720_00931993fc,medium_pexels_zeynepcapraz_32650720_00931993fc,,image,upload,jpg,750,667,1.1244,66708,2026-05-11T18:05:25Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522725/medium_pexels_zeynepcapraz_32650720_00931993fc.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
72edd89fd77d3764c0487a4853a54fc4,large_pexels_zeynepcapraz_32650930_2652fd4e04,large_pexels_zeynepcapraz_32650930_2652fd4e04,,image,upload,jpg,750,1000,0.75,85120,2026-05-11T18:05:25Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522725/large_pexels_zeynepcapraz_32650930_2652fd4e04.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
d01be355eeef661dee0912270cf883d1,pexels_zeynepcapraz_32650720_00931993fc,pexels_zeynepcapraz_32650720_00931993fc,,image,upload,jpg,3060,2723,1.1238,669851,2026-05-11T18:05:25Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522725/pexels_zeynepcapraz_32650720_00931993fc.jpg,,,,0,UNKNOWN,ORIGINAL,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|REVIEW_USAGE,REVIEW_USAGE
dff3dd68651845cba0f97c7ee32e9e32,medium_pexels_zeynepcapraz_32650930_2652fd4e04,medium_pexels_zeynepcapraz_32650930_2652fd4e04,,image,upload,jpg,563,750,0.7507,56003,2026-05-11T18:05:25Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522725/medium_pexels_zeynepcapraz_32650930_2652fd4e04.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
69dea21f103f82efe6d211ba621ced76,small_pexels_zeynepcapraz_32650930_2652fd4e04,small_pexels_zeynepcapraz_32650930_2652fd4e04,,image,upload,jpg,375,500,0.75,31197,2026-05-11T18:05:25Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522725/small_pexels_zeynepcapraz_32650930_2652fd4e04.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
4cfb51c1d5c915bce0befa428b342651,thumbnail_pexels_zeynepcapraz_32650930_2652fd4e04,thumbnail_pexels_zeynepcapraz_32650930_2652fd4e04,,image,upload,jpg,117,156,0.75,5597,2026-05-11T18:05:25Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522725/thumbnail_pexels_zeynepcapraz_32650930_2652fd4e04.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
3ba649249047322cadcf3a92a7021fde,thumbnail_pexels_zeynepcapraz_32650720_00931993fc,thumbnail_pexels_zeynepcapraz_32650720_00931993fc,,image,upload,jpg,175,156,1.1218,7878,2026-05-11T18:05:25Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522725/thumbnail_pexels_zeynepcapraz_32650720_00931993fc.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
7aff0ad32bc3419ad2fedee4503550d8,large_pexels_zeynepcapraz_32650720_00931993fc,large_pexels_zeynepcapraz_32650720_00931993fc,,image,upload,jpg,1000,890,1.1236,104152,2026-05-11T18:05:25Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522725/large_pexels_zeynepcapraz_32650720_00931993fc.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
0637004bfebee3aef0da574f9e82a955,small_pexels_zeynepcapraz_32650720_00931993fc,small_pexels_zeynepcapraz_32650720_00931993fc,,image,upload,jpg,500,444,1.1261,36406,2026-05-11T18:05:25Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522725/small_pexels_zeynepcapraz_32650720_00931993fc.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
f31f11c016217e2e3b3305543b17d045,ionela_mat_OS_ebc_AT_9_R4_unsplash_edadd02fcc,ionela_mat_OS_ebc_AT_9_R4_unsplash_edadd02fcc,,image,upload,jpg,6000,5200,1.1538,5947462,2026-05-11T18:04:42Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522682/ionela_mat_OS_ebc_AT_9_R4_unsplash_edadd02fcc.jpg,,,,0,UNKNOWN,ORIGINAL,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|VERY_LARGE_ORIGINAL|REVIEW_USAGE,REVIEW_USAGE
5f16036902bb6e4b3f01936cc726cf64,ionela_mat_Cgnr_I_Ds_Br_Y0_unsplash_3e7d41b888,ionela_mat_Cgnr_I_Ds_Br_Y0_unsplash_3e7d41b888,,image,upload,jpg,5763,3842,1.5,3203335,2026-05-11T18:04:37Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522677/ionela_mat_Cgnr_I_Ds_Br_Y0_unsplash_3e7d41b888.jpg,,,,0,UNKNOWN,ORIGINAL,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|VERY_LARGE_ORIGINAL|REVIEW_USAGE,REVIEW_USAGE
9b0f3189ff53dba888200b91b63590c0,small_ionela_mat_OS_ebc_AT_9_R4_unsplash_edadd02fcc,small_ionela_mat_OS_ebc_AT_9_R4_unsplash_edadd02fcc,,image,upload,jpg,500,433,1.1547,22007,2026-05-11T18:04:37Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522677/small_ionela_mat_OS_ebc_AT_9_R4_unsplash_edadd02fcc.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
81c89ca451a6aaef0a4f8c5ab3f85779,medium_ionela_mat_OS_ebc_AT_9_R4_unsplash_edadd02fcc,medium_ionela_mat_OS_ebc_AT_9_R4_unsplash_edadd02fcc,,image,upload,jpg,750,650,1.1538,42490,2026-05-11T18:04:37Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522677/medium_ionela_mat_OS_ebc_AT_9_R4_unsplash_edadd02fcc.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
12ca2b7e1b9630cb0b94d1c9407fba5d,large_ionela_mat_OS_ebc_AT_9_R4_unsplash_edadd02fcc,large_ionela_mat_OS_ebc_AT_9_R4_unsplash_edadd02fcc,,image,upload,jpg,1000,867,1.1534,69354,2026-05-11T18:04:37Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522677/large_ionela_mat_OS_ebc_AT_9_R4_unsplash_edadd02fcc.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
4c73f449d897b9d0e9fbc86bd8f560d7,thumbnail_ionela_mat_OS_ebc_AT_9_R4_unsplash_edadd02fcc,thumbnail_ionela_mat_OS_ebc_AT_9_R4_unsplash_edadd02fcc,,image,upload,jpg,180,156,1.1538,4718,2026-05-11T18:04:37Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522677/thumbnail_ionela_mat_OS_ebc_AT_9_R4_unsplash_edadd02fcc.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
f1592841a88ea744d2bfcd4594eab4b8,marco_j_haenssgen_hj_Lkx_G5_KHYU_unsplash_3d12599c50,marco_j_haenssgen_hj_Lkx_G5_KHYU_unsplash_3d12599c50,,image,upload,jpg,5152,7728,0.6667,2781047,2026-05-11T18:04:36Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522676/marco_j_haenssgen_hj_Lkx_G5_KHYU_unsplash_3d12599c50.jpg,,,,0,UNKNOWN,ORIGINAL,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|VERY_LARGE_ORIGINAL|REVIEW_USAGE,REVIEW_USAGE
2921b7aeb2504546b010477d31fa3a62,pexels_arthousestudio_7559930_609b54497a,pexels_arthousestudio_7559930_609b54497a,,image,upload,jpg,6055,8073,0.75,3168538,2026-05-11T18:04:36Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522676/pexels_arthousestudio_7559930_609b54497a.jpg,,,,0,UNKNOWN,ORIGINAL,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|VERY_LARGE_ORIGINAL|REVIEW_USAGE,REVIEW_USAGE
edd578d65ee2c4524edd8b97791a4a7b,medium_marco_j_haenssgen_hj_Lkx_G5_KHYU_unsplash_3d12599c50,medium_marco_j_haenssgen_hj_Lkx_G5_KHYU_unsplash_3d12599c50,,image,upload,jpg,500,750,0.6667,44588,2026-05-11T18:04:35Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522675/medium_marco_j_haenssgen_hj_Lkx_G5_KHYU_unsplash_3d12599c50.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
a41547a21ff7ba684b61f8060f602c43,medium_ionela_mat_Cgnr_I_Ds_Br_Y0_unsplash_3e7d41b888,medium_ionela_mat_Cgnr_I_Ds_Br_Y0_unsplash_3e7d41b888,,image,upload,jpg,750,500,1.5,42565,2026-05-11T18:04:35Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522675/medium_ionela_mat_Cgnr_I_Ds_Br_Y0_unsplash_3e7d41b888.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
9f9d69bd47b07513e9ae1c1b06a72942,large_marco_j_haenssgen_hj_Lkx_G5_KHYU_unsplash_3d12599c50,large_marco_j_haenssgen_hj_Lkx_G5_KHYU_unsplash_3d12599c50,,image,upload,jpg,667,1000,0.667,72263,2026-05-11T18:04:35Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522675/large_marco_j_haenssgen_hj_Lkx_G5_KHYU_unsplash_3d12599c50.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
89c6246f7b0a1197440fed997ab60abc,small_ionela_mat_Cgnr_I_Ds_Br_Y0_unsplash_3e7d41b888,small_ionela_mat_Cgnr_I_Ds_Br_Y0_unsplash_3e7d41b888,,image,upload,jpg,500,333,1.5015,22463,2026-05-11T18:04:35Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522675/small_ionela_mat_Cgnr_I_Ds_Br_Y0_unsplash_3e7d41b888.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
a5c98ff3dc9e6ca7ec0178b752dce67d,thumbnail_marco_j_haenssgen_hj_Lkx_G5_KHYU_unsplash_3d12599c50,thumbnail_marco_j_haenssgen_hj_Lkx_G5_KHYU_unsplash_3d12599c50,,image,upload,jpg,104,156,0.6667,4096,2026-05-11T18:04:35Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522675/thumbnail_marco_j_haenssgen_hj_Lkx_G5_KHYU_unsplash_3d12599c50.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
935f9c0825544571c9de0327db369521,large_pexels_arthousestudio_7559930_609b54497a,large_pexels_arthousestudio_7559930_609b54497a,,image,upload,jpg,750,1000,0.75,78874,2026-05-11T18:04:35Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522675/large_pexels_arthousestudio_7559930_609b54497a.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
93b3671d161f5263eb07a6827ec98352,small_pexels_arthousestudio_7559930_609b54497a,small_pexels_arthousestudio_7559930_609b54497a,,image,upload,jpg,375,500,0.75,28185,2026-05-11T18:04:35Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522675/small_pexels_arthousestudio_7559930_609b54497a.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
5c838db5a93d8b2b126ca8294d693035,medium_pexels_arthousestudio_7559930_609b54497a,medium_pexels_arthousestudio_7559930_609b54497a,,image,upload,jpg,562,750,0.7493,51160,2026-05-11T18:04:35Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522675/medium_pexels_arthousestudio_7559930_609b54497a.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
b19dc4472dd7b8744ff6ba412d5befe5,small_marco_j_haenssgen_hj_Lkx_G5_KHYU_unsplash_3d12599c50,small_marco_j_haenssgen_hj_Lkx_G5_KHYU_unsplash_3d12599c50,,image,upload,jpg,333,500,0.666,23181,2026-05-11T18:04:35Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522675/small_marco_j_haenssgen_hj_Lkx_G5_KHYU_unsplash_3d12599c50.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
c2f6600ea5cb22f2954b9c89e957ee76,thumbnail_pexels_arthousestudio_7559930_609b54497a,thumbnail_pexels_arthousestudio_7559930_609b54497a,,image,upload,jpg,117,156,0.75,5139,2026-05-11T18:04:35Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522675/thumbnail_pexels_arthousestudio_7559930_609b54497a.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
c4ed9501a651810814a36cffb8f1d3b8,large_ionela_mat_Cgnr_I_Ds_Br_Y0_unsplash_3e7d41b888,large_ionela_mat_Cgnr_I_Ds_Br_Y0_unsplash_3e7d41b888,,image,upload,jpg,1000,667,1.4993,66830,2026-05-11T18:04:35Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522675/large_ionela_mat_Cgnr_I_Ds_Br_Y0_unsplash_3e7d41b888.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
9304f639f754693152efc83e1642db57,thumbnail_ionela_mat_Cgnr_I_Ds_Br_Y0_unsplash_3e7d41b888,thumbnail_ionela_mat_Cgnr_I_Ds_Br_Y0_unsplash_3e7d41b888,,image,upload,jpg,234,156,1.5,7202,2026-05-11T18:04:35Z,https://res.cloudinary.com/djr97wm0n/image/upload/v1778522675/thumbnail_ionela_mat_Cgnr_I_Ds_Br_Y0_unsplash_3e7d41b888.jpg,,,,0,STRAPI,STRAPI_RESPONSIVE_DERIVATIVE,REVIEW,MISSING_ALT|MISSING_CAPTION|MISSING_TAGS|ROOT_FOLDER|STRAPI_RESPONSIVE_COPY|REVIEW_USAGE,REVIEW_USAGE
